GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
101927730	2.62e-01	1.85e-01	0.1886	1.32626	0.2501681	39.77	SERPINB9-AS1	SERPINB9 antisense RNA 1
80045	2.62e-01	1.85e-01	0.1124	-1.326045	-0.1490757	848.02	GPR157	G protein-coupled receptor 157
84626	2.62e-01	1.85e-01	0.0879	1.325767	0.1165352	244.52	KRBA1	KRAB-A domain containing 1
55709	2.62e-01	1.85e-01	0.0751	1.325464	0.0996018	564.43	KBTBD4	kelch repeat and BTB domain containing 4
60314	2.62e-01	1.85e-01	0.0639	1.32547	0.0846369	600.85	MYG1	MYG1 exonuclease
23504	2.62e-01	1.85e-01	0.3523	1.32554	0.4670448	19.53	RIMBP2	RIMS binding protein 2
55625	2.62e-01	1.85e-01	0.0714	-1.325564	-0.0947114	2357.82	ZDHHC7	zinc finger DHHC-type palmitoyltransferase 7
6347	2.62e-01	1.85e-01	0.5082	-1.325536	-0.6735732	4814.42	CCL2	C-C motif chemokine ligand 2
102723878	2.62e-01	1.85e-01	0.1673	-1.325237	-0.2216759	34.84	LOC102723878	uncharacterized LOC102723878
4146	2.62e-01	1.85e-01	0.1828	1.324663	0.2420973	13.79	MATN1	matrilin 1
51397	2.62e-01	1.85e-01	0.084	1.324656	0.1113003	723.61	COMMD10	COMM domain containing 10
105374897	2.62e-01	1.85e-01	0.1917	-1.32473	-0.2539207	14.58	LOC105374897	uncharacterized LOC105374897
100131378	2.62e-01	1.85e-01	0.1669	1.324711	0.2211218	135.54	C11orf91	chromosome 11 open reading frame 91
28619	2.62e-01	1.85e-01	0.3619	1.324474	0.4793166	13.29	TRBV3-1	T cell receptor beta variable 3-1
83596	2.62e-01	1.85e-01	0.1007	-1.324485	-0.1333938	481.2	BCL2L12	BCL2 like 12
23036	2.62e-01	1.85e-01	0.1347	-1.324359	-0.178442	1881.64	ZNF292	zinc finger protein 292
5201	2.62e-01	1.85e-01	0.0728	-1.324159	-0.0964117	1556.42	PFDN1	prefoldin subunit 1
105378217	2.62e-01	1.85e-01	0.2621	1.324085	0.3470961	12.42	STK32A-AS1	STK32A antisense RNA 1
55051	2.62e-01	1.85e-01	0.0377	-1.324099	-0.0498636	1758.58	NRDE2	NRDE-2, necessary for RNA interference, domain containing
100128881	2.63e-01	1.86e-01	0.1791	-1.323283	-0.236987	141.49	VPS9D1-AS1	VPS9D1 antisense RNA 1
3295	2.63e-01	1.86e-01	0.0865	-1.322575	-0.1143593	5455.91	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4
402055	2.63e-01	1.86e-01	0.0445	1.322167	0.0588076	691.07	SRRD	SRR1 domain containing
10068	2.63e-01	1.86e-01	0.1455	-1.322078	-0.1923466	654.8	IL18BP	interleukin 18 binding protein
9507	2.63e-01	1.86e-01	0.5829	1.321989	0.7706249	2256.84	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4
8065	2.64e-01	1.86e-01	0.0742	-1.321593	-0.0980341	1924.18	CUL5	cullin 5
112267874	2.64e-01	1.86e-01	0.2549	-1.321102	-0.3367917	32.55	LOC112267874	replaced by ID 105378948
107985034	2.64e-01	1.87e-01	0.117	1.320738	0.1545404	323.45	LOC107985034	uncharacterized LOC107985034
102724057	2.64e-01	1.87e-01	0.1706	-1.320693	-0.2253314	24.48	LOC102724057	replaced by ID 23287
348378	2.64e-01	1.87e-01	0.1895	1.320249	0.250135	43.28	SHISAL2A	shisa like 2A
23480	2.64e-01	1.87e-01	0.1098	1.32025	0.1450266	1790.83	SEC61G	SEC61 translocon subunit gamma
26279	2.64e-01	1.87e-01	0.344	1.320076	0.4541256	70.24	PLA2G2D	phospholipase A2 group IID
101929295	2.64e-01	1.87e-01	0.2132	-1.319663	-0.2813311	12.22	LNCRNA-IUR	lncRNA imatinib upregulated
23275	2.65e-01	1.87e-01	0.1007	-1.319165	-0.1328521	1257.1	POFUT2	protein O-fucosyltransferase 2
10472	2.65e-01	1.87e-01	0.0947	-1.318689	-0.1248321	1451.71	ZBTB18	zinc finger and BTB domain containing 18
57763	2.65e-01	1.87e-01	0.126	-1.318617	-0.1661916	835.63	ANKRA2	ankyrin repeat family A member 2
105379362	2.65e-01	1.87e-01	0.1555	-1.318472	-0.2050412	137.26	LOC105379362	uncharacterized LOC105379362
105376333	2.65e-01	1.87e-01	0.1585	-1.318417	-0.2090161	83.8	LOC105376333	uncharacterized LOC105376333
107984334	2.65e-01	1.88e-01	0.1136	-1.317638	-0.1497117	121.13	LOC107984334	uncharacterized LOC107984334
1633	2.65e-01	1.88e-01	0.1311	-1.317169	-0.1726701	857.17	DCK	deoxycytidine kinase
56180	2.65e-01	1.88e-01	0.0906	1.31717	0.1193991	508.22	MOSPD1	motile sperm domain containing 1
107985898	2.65e-01	1.88e-01	0.1658	1.3171	0.2183716	17.32	LOC107985898	
55665	2.66e-01	1.88e-01	0.0846	-1.316631	-0.1113492	1118.92	URGCP	upregulator of cell proliferation
123920	2.66e-01	1.88e-01	0.1184	-1.316553	-0.1559087	1380.9	CMTM3	CKLF like MARVEL transmembrane domain containing 3
100289511	2.66e-01	1.88e-01	0.1513	-1.316459	-0.1992041	588.02	LOC100289511	uncharacterized LOC100289511
3084	2.66e-01	1.88e-01	0.1447	-1.316382	-0.1905297	335.98	NRG1	neuregulin 1
685	2.66e-01	1.88e-01	0.161	1.316258	0.2118816	433.94	BTC	betacellulin
100505532	2.66e-01	1.88e-01	0.237	1.316252	0.3120167	16.47	LINC01301	long intergenic non-protein coding RNA 1301
3048	2.66e-01	1.88e-01	0.4746	-1.31605	-0.6246547	21.99	HBG2	hemoglobin subunit gamma 2
83940	2.66e-01	1.88e-01	0.0579	-1.31589	-0.0761426	728.28	TATDN1	TatD DNase domain containing 1
105369953	2.66e-01	1.88e-01	0.213	-1.315716	-0.2802161	14.37	LOC105369953	
51141	2.66e-01	1.88e-01	0.0854	-1.315642	-0.1124148	1393	INSIG2	insulin induced gene 2
89891	2.66e-01	1.88e-01	0.158	1.315208	0.2077906	1347.51	DYNC2I2	dynein 2 intermediate chain 2
8079	2.66e-01	1.88e-01	0.0781	1.315149	0.102741	2627.67	MLF2	myeloid leukemia factor 2
2491	2.66e-01	1.88e-01	0.129	1.315137	0.1696312	84.82	CENPI	centromere protein I
101927044	2.66e-01	1.88e-01	0.1792	-1.31506	-0.2355936	17.98	LOC101927044	uncharacterized LOC101927044
116986	2.66e-01	1.89e-01	0.1124	1.315014	0.1478102	379.64	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2
29979	2.66e-01	1.89e-01	0.0796	1.314943	0.1046125	4099.88	UBQLN1	ubiquilin 1
399715	2.67e-01	1.89e-01	0.147	-1.313988	-0.1931405	55.48	LINC02649	long intergenic non-protein coding RNA 2649
25932	2.67e-01	1.89e-01	0.137	1.31377	0.1799331	11875.08	CLIC4	chloride intracellular channel 4
4033	2.67e-01	1.89e-01	0.1491	1.313786	0.1959407	614.99	IRAG2	inositol 1,4,5-triphosphate receptor associated 2
6461	2.67e-01	1.89e-01	0.1438	1.313379	0.1889225	1009.59	SHB	SH2 domain containing adaptor protein B
10603	2.67e-01	1.89e-01	0.2188	1.31322	0.2873308	156.65	SH2B2	SH2B adaptor protein 2
387841	2.67e-01	1.89e-01	0.1747	-1.312995	-0.2294256	60.98	RPL13AP20	ribosomal protein L13a pseudogene 20
2826	2.67e-01	1.89e-01	0.167	1.313029	0.2193409	33.86	CCR10	C-C motif chemokine receptor 10
100506655	2.67e-01	1.89e-01	0.2324	-1.312733	-0.3050264	10.36	LCMT1-AS2	LCMT1 antisense RNA 2
124989	2.67e-01	1.89e-01	0.1397	-1.312526	-0.1834207	168.9	EFCAB13	EF-hand calcium binding domain 13
100526772	2.67e-01	1.89e-01	0.1056	1.312297	0.1386087	258.6	STIMATE-MUSTN1	STIMATE-MUSTN1 readthrough
10265	2.67e-01	1.89e-01	0.2045	-1.312193	-0.2683443	329.56	IRX5	iroquois homeobox 5
27159	2.67e-01	1.90e-01	0.4268	-1.31198	-0.5598997	213.14	CHIA	chitinase acidic
54958	2.67e-01	1.90e-01	0.1276	-1.31193	-0.1674378	218.48	TMEM160	transmembrane protein 160
84869	2.67e-01	1.90e-01	0.0939	1.311632	0.1232205	2276.6	CBR4	carbonyl reductase 4
23253	2.68e-01	1.90e-01	0.103	-1.311425	-0.1351194	2760.41	ANKRD12	ankyrin repeat domain 12
2584	2.68e-01	1.90e-01	0.124	-1.311032	-0.1625222	409.74	GALK1	galactokinase 1
26088	2.68e-01	1.90e-01	0.1169	-1.310798	-0.1532209	1797.64	GGA1	golgi associated, gamma adaptin ear containing, ARF binding protein 1
10568	2.68e-01	1.90e-01	0.1704	1.310687	0.2233934	47659.48	SLC34A2	solute carrier family 34 member 2
148268	2.68e-01	1.90e-01	0.0918	1.309611	0.1202871	312.61	ZNF570	zinc finger protein 570
105377102	2.68e-01	1.90e-01	0.1076	-1.309514	-0.1408995	69.18	LOC105377102	uncharacterized LOC105377102
4482	2.68e-01	1.90e-01	0.0886	-1.30941	-0.1159864	364.58	MSRA	methionine sulfoxide reductase A
202915	2.69e-01	1.90e-01	0.163	-1.309155	-0.2134187	742.97	TMEM184A	transmembrane protein 184A
7564	2.69e-01	1.91e-01	0.0891	1.308987	0.1165908	233.98	ZNF16	zinc finger protein 16
100132916	2.69e-01	1.91e-01	0.3211	1.30845	0.4201303	20.75	SHISAL2B	shisa like 2B
124817	2.69e-01	1.91e-01	0.0849	-1.308375	-0.1111107	699.66	CNTD1	cyclin N-terminal domain containing 1
8195	2.69e-01	1.91e-01	0.0624	1.308351	0.0816928	1241.82	MKKS	MKKS centrosomal shuttling protein
23430	2.69e-01	1.91e-01	0.3743	1.308054	0.4896191	171.33	TPSD1	tryptase delta 1
94120	2.69e-01	1.91e-01	0.1758	-1.307945	-0.2299009	3041.8	SYTL3	synaptotagmin like 3
55515	2.69e-01	1.91e-01	0.2672	-1.30777	-0.3494233	15.7	ASIC4	acid sensing ion channel subunit family member 4
80824	2.69e-01	1.91e-01	0.1293	-1.307613	-0.1690504	2032.4	DUSP16	dual specificity phosphatase 16
3015	2.69e-01	1.91e-01	0.0828	1.307449	0.1082539	3331.92	H2AZ1	H2A.Z variant histone 1
100133205	2.69e-01	1.91e-01	0.2098	-1.307201	-0.2742271	61.65	LINC00240	long intergenic non-protein coding RNA 240
23431	2.69e-01	1.91e-01	0.1053	1.307055	0.1376441	608.27	AP4E1	adaptor related protein complex 4 subunit epsilon 1
6640	2.69e-01	1.91e-01	0.1054	1.30697	0.1377272	374.34	SNTA1	syntrophin alpha 1
84790	2.69e-01	1.91e-01	0.1926	1.306806	0.2516397	4007.97	TUBA1C	tubulin alpha 1c
221468	2.69e-01	1.91e-01	0.2741	1.30659	0.3581661	90.49	TMEM217	transmembrane protein 217
6721	2.70e-01	1.91e-01	0.0988	-1.306431	-0.1290298	4074.91	SREBF2	sterol regulatory element binding transcription factor 2
2081	2.70e-01	1.92e-01	0.1478	1.305695	0.1930184	1955.55	ERN1	endoplasmic reticulum to nucleus signaling 1
10983	2.70e-01	1.92e-01	0.057	-1.305645	-0.074449	9785.76	CCNI	cyclin I
100846978	2.70e-01	1.92e-01	0.2014	-1.304376	-0.2627402	20.86	LINC00506	long intergenic non-protein coding RNA 506
153469	2.71e-01	1.92e-01	0.2163	-1.303875	-0.2819793	18.74	JAKMIP2-AS1	JAKMIP2 antisense RNA 1
101927556	2.71e-01	1.92e-01	0.0675	-1.303864	-0.0880515	1152.87	LOC101927556	uncharacterized LOC101927556
253128	2.71e-01	1.92e-01	0.2658	-1.303752	-0.3464862	14.08	LINC00612	long intergenic non-protein coding RNA 612
2733	2.71e-01	1.92e-01	0.0625	1.303503	0.0814373	1164.95	GLE1	GLE1 RNA export mediator
100996756	2.71e-01	1.93e-01	0.2048	-1.303146	-0.2669132	61.95	LOC100996756	uncharacterized LOC100996756
6462	2.71e-01	1.93e-01	0.1981	1.303132	0.2582092	10.01	SHBG	sex hormone binding globulin
4987	2.71e-01	1.93e-01	0.1186	1.302911	0.1544642	120.78	OPRL1	opioid related nociceptin receptor 1
4780	2.71e-01	1.93e-01	0.0862	1.302835	0.1123143	5953.63	NFE2L2	NFE2 like bZIP transcription factor 2
10225	2.71e-01	1.93e-01	0.172	-1.302659	-0.2240752	481.86	CD96	CD96 molecule
2036	2.71e-01	1.93e-01	0.0887	1.302692	0.1155638	1718.76	EPB41L1	erythrocyte membrane protein band 4.1 like 1
55845	2.71e-01	1.93e-01	0.0543	-1.302517	-0.0707535	3794.28	BRK1	BRICK1 subunit of SCAR/WAVE actin nucleating complex
55125	2.71e-01	1.93e-01	0.1309	-1.302389	-0.1705219	1143.75	CEP192	centrosomal protein 192
64083	2.71e-01	1.93e-01	0.0589	1.302182	0.0766476	3522.24	GOLPH3	golgi phosphoprotein 3
102724723	2.71e-01	1.93e-01	0.1947	1.302143	0.2535282	23.11	LOC102724723	uncharacterized LOC102724723
2697	2.71e-01	1.93e-01	0.2179	-1.302021	-0.2837134	6148.18	GJA1	gap junction protein alpha 1
9304	2.71e-01	1.93e-01	0.1569	1.301745	0.2042703	61.49	SNORD22	small nucleolar RNA, C/D box 22
54478	2.72e-01	1.93e-01	0.2257	-1.301307	-0.2936612	52.85	PIMREG	PICALM interacting mitotic regulator
3759	2.72e-01	1.93e-01	0.1796	1.301122	0.2336526	434.48	KCNJ2	potassium inwardly rectifying channel subfamily J member 2
116987	2.72e-01	1.93e-01	0.1136	1.301055	0.1477504	1524.17	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
5868	2.72e-01	1.94e-01	0.0759	-1.300265	-0.0987429	2040.11	RAB5A	RAB5A, member RAS oncogene family
255061	2.72e-01	1.94e-01	0.224	-1.299979	-0.291212	16.64	TAC4	tachykinin precursor 4
60436	2.72e-01	1.94e-01	0.0877	1.299765	0.1140315	687.49	TGIF2	TGFB induced factor homeobox 2
100506007	2.72e-01	1.94e-01	0.2174	1.299725	0.2825782	31.04	RTCA-AS1	RTCA antisense RNA 1
51306	2.72e-01	1.94e-01	0.089	-1.299362	-0.1156409	1541.84	FAM13B	family with sequence similarity 13 member B
105376550	2.72e-01	1.94e-01	0.2414	1.299301	0.3137024	22.08	LINC02752	long intergenic non-protein coding RNA 2752
527	2.72e-01	1.94e-01	0.1195	1.299222	0.1553211	3037.12	ATP6V0C	ATPase H+ transporting V0 subunit c
50628	2.72e-01	1.94e-01	0.0925	-1.299241	-0.1202439	762.58	GEMIN4	gem nuclear organelle associated protein 4
23094	2.73e-01	1.94e-01	0.0889	1.298873	0.1154264	1350.49	SIPA1L3	signal induced proliferation associated 1 like 3
107985236	2.73e-01	1.94e-01	0.0964	-1.298601	-0.1251275	598.02	LOC107985236	uncharacterized LOC107985236
102724220	2.73e-01	1.94e-01	0.5402	1.298423	0.7013573	47.93	LOC102724220	uncharacterized LOC102724220
105376535	2.73e-01	1.94e-01	0.2076	-1.298187	-0.2695569	16.81	LOC105376535	uncharacterized LOC105376535
285905	2.73e-01	1.94e-01	0.1659	1.297979	0.2153831	56.84	INTS4P1	integrator complex subunit 4 pseudogene 1
302	2.73e-01	1.94e-01	0.1119	1.297713	0.1451626	34492.29	ANXA2	annexin A2
29072	2.73e-01	1.94e-01	0.0866	1.297588	0.1123182	2633.17	SETD2	SET domain containing 2, histone lysine methyltransferase
100507588	2.73e-01	1.94e-01	0.3062	1.297515	0.3972407	22.25	TGFBR3L	transforming growth factor beta receptor 3 like
3344	2.73e-01	1.94e-01	0.1455	-1.297442	-0.1888415	1280.88	FOXN2	forkhead box N2
4682	2.73e-01	1.94e-01	0.0647	1.297423	0.0838996	436.48	NUBP1	NUBP iron-sulfur cluster assembly factor 1, cytosolic
4835	2.73e-01	1.95e-01	0.1162	-1.297252	-0.1508025	512.16	NQO2	N-ribosyldihydronicotinamide:quinone reductase 2
6833	2.73e-01	1.95e-01	0.3726	1.296872	0.4832054	60.95	ABCC8	ATP binding cassette subfamily C member 8
64965	2.73e-01	1.95e-01	0.0726	-1.296734	-0.0941963	568.74	MRPS9	mitochondrial ribosomal protein S9
677809	2.73e-01	1.95e-01	0.202	1.296744	0.2619358	53.8	SNORA24	small nucleolar RNA, H/ACA box 24
8575	2.73e-01	1.95e-01	0.069	-1.296579	-0.0894944	1301.58	PRKRA	protein activator of interferon induced protein kinase EIF2AK2
23291	2.74e-01	1.95e-01	0.0822	1.296504	0.1065118	2158.9	FBXW11	F-box and WD repeat domain containing 11
102724364	2.74e-01	1.95e-01	0.0731	1.296387	0.0947906	457.24	SEC22B4P	SEC22 homolog B4, pseudogene
26235	2.74e-01	1.95e-01	0.0847	-1.29627	-0.1097769	1133.5	FBXL4	F-box and leucine rich repeat protein 4
8148	2.74e-01	1.95e-01	0.049	1.295674	0.0634521	3970.38	TAF15	TATA-box binding protein associated factor 15
723961	2.74e-01	1.95e-01	0.2218	1.295391	0.2872695	344.32	INS-IGF2	INS-IGF2 readthrough
105376592	2.74e-01	1.95e-01	0.3025	-1.295292	-0.3918727	16.36	LINC02718	long intergenic non-protein coding RNA 2718
3294	2.74e-01	1.95e-01	0.3229	1.295214	0.4182298	65.64	HSD17B2	hydroxysteroid 17-beta dehydrogenase 2
10016	2.74e-01	1.95e-01	0.0602	-1.295172	-0.0780051	1702.85	PDCD6	programmed cell death 6
9922	2.74e-01	1.95e-01	0.0791	-1.295117	-0.1024929	3442.59	IQSEC1	IQ motif and Sec7 domain ArfGEF 1
84065	2.74e-01	1.96e-01	0.0803	-1.294314	-0.1039361	794.05	TMEM222	transmembrane protein 222
641298	2.74e-01	1.96e-01	0.1346	1.294253	0.1741783	485.15	SMG1P1	SMG1 pseudogene 1
63934	2.74e-01	1.96e-01	0.1193	1.294222	0.1544221	140.68	ZNF667	zinc finger protein 667
100289678	2.74e-01	1.96e-01	0.1023	-1.294172	-0.1324139	593.82	ZNF783	zinc finger protein 783
4435	2.75e-01	1.96e-01	0.4063	1.29398	0.5257317	26.49	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
8665	2.75e-01	1.96e-01	0.0533	1.293685	0.0690112	3499.24	EIF3F	eukaryotic translation initiation factor 3 subunit F
4036	2.75e-01	1.96e-01	0.3358	-1.293464	-0.4343312	693.92	LRP2	LDL receptor related protein 2
5830	2.75e-01	1.96e-01	0.0838	-1.293392	-0.1084075	1277.23	PEX5	peroxisomal biogenesis factor 5
101928351	2.75e-01	1.96e-01	0.2613	-1.293282	-0.3379359	19.29	LOC101928351	uncharacterized LOC101928351
6167	2.75e-01	1.96e-01	0.0893	-1.293212	-0.1155298	16162.86	RPL37	ribosomal protein L37
1600	2.75e-01	1.96e-01	0.3494	-1.293123	-0.4517992	42.89	DAB1	DAB adaptor protein 1
107984960	2.75e-01	1.96e-01	0.3439	-1.293038	-0.4447265	13.73	LOC107984960	uncharacterized LOC107984960
140775	2.75e-01	1.96e-01	0.1185	1.292931	0.1532437	1660.9	SMCR8	SMCR8-C9orf72 complex subunit
54828	2.75e-01	1.96e-01	0.0995	1.292812	0.1286713	903.46	BCAS3	BCAS3 microtubule associated cell migration factor
105369755	2.75e-01	1.96e-01	0.15	1.292651	0.1939362	38.71	LOC105369755	uncharacterized LOC105369755
80336	2.75e-01	1.96e-01	0.2017	-1.2924	-0.2606447	496.63	PABPC1L	poly(A) binding protein cytoplasmic 1 like
100529257	2.75e-01	1.96e-01	0.065	-1.292005	-0.0839664	706.77	SYNJ2BP-COX16	SYNJ2BP-COX16 readthrough
643314	2.76e-01	1.97e-01	0.1792	-1.291397	-0.2313732	575.53	KIAA0754	replaced by ID 23499
112817	2.76e-01	1.97e-01	0.1625	-1.291004	-0.2097515	50.44	HOGA1	4-hydroxy-2-oxoglutarate aldolase 1
1386	2.76e-01	1.97e-01	0.0712	-1.290869	-0.0919538	1867.08	ATF2	activating transcription factor 2
107985553	2.76e-01	1.97e-01	0.1926	1.290735	0.2486048	37.13	LOC107985553	
56104	2.76e-01	1.97e-01	0.1427	1.290515	0.1842148	195.19	PCDHGB1	protocadherin gamma subfamily B, 1
440307	2.76e-01	1.97e-01	0.2609	1.290349	0.336588	13.79	TTLL13	tubulin tyrosine ligase like 13
54529	2.76e-01	1.97e-01	0.0746	1.29026	0.0962798	1389.79	ASNSD1	asparagine synthetase domain containing 1
27087	2.76e-01	1.97e-01	0.2106	-1.290274	-0.271702	68.83	B3GAT1	beta-1,3-glucuronyltransferase 1
5771	2.76e-01	1.97e-01	0.1211	1.289996	0.1561699	1482.11	PTPN2	protein tyrosine phosphatase non-receptor type 2
118663	2.76e-01	1.97e-01	0.3204	-1.289314	-0.4130859	16.76	BTBD16	BTB domain containing 16
65265	2.76e-01	1.97e-01	0.0889	1.289199	0.114588	1136.85	C8orf33	chromosome 8 open reading frame 33
102723324	2.76e-01	1.97e-01	0.2389	-1.28918	-0.3079709	10.69	LOC102723324	uncharacterized LOC102723324
196913	2.76e-01	1.97e-01	0.1835	-1.289072	-0.2365148	21.29	LINC01599	long intergenic non-protein coding RNA 1599
401561	2.76e-01	1.97e-01	0.3337	-1.289005	-0.4301963	26.24	LINC01451	long intergenic non-protein coding RNA 1451
2950	2.77e-01	1.97e-01	0.1216	1.288847	0.1566945	9778.3	GSTP1	glutathione S-transferase pi 1
201232	2.77e-01	1.98e-01	0.1294	1.288691	0.1666956	109.31	SLC16A13	solute carrier family 16 member 13
107984201	2.77e-01	1.98e-01	0.3009	-1.288516	-0.3877731	23.39	LOC107984201	uncharacterized LOC107984201
6786	2.77e-01	1.98e-01	0.1169	1.28834	0.1505585	2001.84	STIM1	stromal interaction molecule 1
3764	2.77e-01	1.98e-01	0.1323	-1.287718	-0.1704243	914.52	KCNJ8	potassium inwardly rectifying channel subfamily J member 8
2672	2.77e-01	1.98e-01	0.1548	-1.287615	-0.1992896	193.49	GFI1	growth factor independent 1 transcriptional repressor
221264	2.77e-01	1.98e-01	0.2259	1.287467	0.2908112	570.98	AK9	adenylate kinase 9
284001	2.77e-01	1.98e-01	0.1428	-1.287265	-0.1838197	1748	CCDC57	coiled-coil domain containing 57
9585	2.77e-01	1.98e-01	0.144	1.287116	0.1853142	283.46	KIF20B	kinesin family member 20B
29928	2.77e-01	1.98e-01	0.0614	-1.287092	-0.0790038	575.09	TIMM22	translocase of inner mitochondrial membrane 22
717	2.77e-01	1.98e-01	0.1702	-1.287041	-0.219019	4441.44	C2	complement C2
8844	2.77e-01	1.98e-01	0.1072	1.286843	0.1379407	1921.28	KSR1	kinase suppressor of ras 1
107986476	2.77e-01	1.98e-01	0.1916	-1.286729	-0.24654	15.43	LOC107986476	uncharacterized LOC107986476
4501	2.77e-01	1.98e-01	0.4851	1.286596	0.6240775	3579.36	MT1X	metallothionein 1X
51105	2.78e-01	1.98e-01	0.0704	-1.286145	-0.0905178	1897.02	PHF20L1	PHD finger protein 20 like 1
105377319	2.78e-01	1.99e-01	0.2671	-1.285496	-0.3434077	11.82	LOC105377319	uncharacterized LOC105377319
2987	2.78e-01	1.99e-01	0.0923	-1.285342	-0.1186378	3866.25	GUK1	guanylate kinase 1
101929796	2.78e-01	1.99e-01	0.2283	1.285245	0.2933819	60.17	NOTCH2NLR	notch 2 N-terminal like R
26258	2.78e-01	1.99e-01	0.0783	1.284743	0.1006439	2055.96	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6
283592	2.79e-01	1.99e-01	0.4243	1.283981	0.544811	30.7	FAM181A-AS1	FAM181A antisense RNA 1
8411	2.79e-01	1.99e-01	0.1031	1.283689	0.1323765	1864.63	EEA1	early endosome antigen 1
2967	2.79e-01	2.00e-01	0.0855	1.282643	0.109713	803.97	GTF2H3	general transcription factor IIH subunit 3
22843	2.79e-01	2.00e-01	0.2659	1.28244	0.3409741	74.22	PPM1E	protein phosphatase, Mg2+/Mn2+ dependent 1E
10594	2.79e-01	2.00e-01	0.1149	1.28233	0.147281	7277.84	PRPF8	pre-mRNA processing factor 8
57190	2.79e-01	2.00e-01	0.0991	1.282043	0.1270369	4191.95	SELENON	selenoprotein N
100132501	2.80e-01	2.00e-01	0.2151	1.281329	0.2755916	73.65	LINC01415	long intergenic non-protein coding RNA 1415
554235	2.80e-01	2.00e-01	0.1952	-1.281365	-0.2501526	30.78	ASPDH	aspartate dehydrogenase domain containing
1329	2.80e-01	2.00e-01	0.0945	1.281039	0.1210728	2088.44	COX5B	cytochrome c oxidase subunit 5B
10135	2.80e-01	2.00e-01	0.3128	1.28083	0.400642	13760.71	NAMPT	nicotinamide phosphoribosyltransferase
8932	2.80e-01	2.00e-01	0.0611	-1.280752	-0.0782571	2796.42	MBD2	methyl-CpG binding domain protein 2
2053	2.80e-01	2.00e-01	0.1416	-1.280281	-0.1812294	581.92	EPHX2	epoxide hydrolase 2
6280	2.80e-01	2.00e-01	0.305	1.280201	0.3904593	4771.26	S100A9	S100 calcium binding protein A9
9589	2.80e-01	2.01e-01	0.1248	-1.2797	-0.1596633	3302.7	WTAP	WT1 associated protein
23666	2.81e-01	2.01e-01	0.1187	-1.27938	-0.1518496	75.37	UBBP4	ubiquitin B pseudogene 4
51561	2.81e-01	2.01e-01	0.1475	1.279019	0.1885953	33.45	IL23A	interleukin 23 subunit alpha
112268143	2.81e-01	2.01e-01	0.3234	-1.278737	-0.413581	41.6	LOC112268143	uncharacterized LOC112268143
5338	2.81e-01	2.01e-01	0.0881	-1.27845	-0.1126463	914.89	PLD2	phospholipase D2
101929212	2.81e-01	2.01e-01	0.2018	-1.278355	-0.2579301	20.34	SMIM2-AS1	SMIM2 antisense RNA 1
388552	2.81e-01	2.01e-01	0.0776	-1.278256	-0.0992002	336.13	BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3
84717	2.81e-01	2.01e-01	0.0726	1.278098	0.0927898	1137.83	HDGFL2	HDGF like 2
55486	2.81e-01	2.01e-01	0.0692	-1.277719	-0.0884257	1159.24	PARL	presenilin associated rhomboid like
57102	2.82e-01	2.02e-01	0.0813	1.276979	0.1038216	754.1	C12orf4	chromosome 12 open reading frame 4
199692	2.82e-01	2.02e-01	0.1061	1.276983	0.1355004	544.13	ZNF627	zinc finger protein 627
51427	2.82e-01	2.02e-01	0.1057	1.276809	0.1350158	398.77	ZNF107	zinc finger protein 107
23409	2.82e-01	2.02e-01	0.2867	-1.276503	-0.3660176	70.99	SIRT4	sirtuin 4
29801	2.82e-01	2.02e-01	0.0965	-1.276368	-0.1232322	952.37	ZDHHC8	zinc finger DHHC-type palmitoyltransferase 8
105378651	2.82e-01	2.02e-01	0.1594	1.27628	0.2033955	26.9	LOC105378651	uncharacterized LOC105378651
54882	2.82e-01	2.02e-01	0.0639	-1.275873	-0.0815612	2377.81	ANKHD1	ankyrin repeat and KH domain containing 1
27067	2.82e-01	2.02e-01	0.0923	1.275379	0.1177562	1107.16	STAU2	staufen double-stranded RNA binding protein 2
64768	2.82e-01	2.02e-01	0.0754	1.275319	0.0960979	299.15	IPPK	inositol-pentakisphosphate 2-kinase
400322	2.82e-01	2.02e-01	0.2194	-1.275304	-0.2798043	3063.89	HERC2P2	HERC2 pseudogene 2
101927837	2.82e-01	2.02e-01	0.1806	-1.275216	-0.2302662	77.8	ATP6V0D1-DT	ATP6V0D1 divergent transcript
2896	2.82e-01	2.02e-01	0.1935	-1.275041	-0.2467429	13912.95	GRN	granulin precursor
139322	2.82e-01	2.02e-01	0.0809	1.274705	0.1031271	875.29	APOOL	apolipoprotein O like
100130172	2.83e-01	2.02e-01	0.217	1.274538	0.2766121	20.4	FAM13B-AS1	FAM13B antisense RNA 1
7597	2.83e-01	2.02e-01	0.078	-1.2745	-0.0993982	841.58	ZBTB25	zinc finger and BTB domain containing 25
